electricity_load,temperature,hour,day,month,day_of_the_week,holiday
17482.575,1.16,5,15,4,3,0
17754.425,1.2,6,15,4,3,0
19706.325,1.36,7,15,4,3,0
22034.7,1.82,8,15,4,3,0
23260.313,2.37,9,15,4,3,0
23751.888,2.74,10,15,4,3,0
23895.45,3.1,11,15,4,3,0
24252.2,3.25,12,15,4,3,0
24344.8,3.21,13,15,4,3,0
24050.463,3.06,14,15,4,3,0
23564.338,2.96,15,15,4,3,0
23364.2,2.74,16,15,4,3,0
23053.438,2.54,17,15,4,3,0
22694.888,2.45,18,15,4,3,0
22569.388,2.41,19,15,4,3,0
22810.813,2.36,20,15,4,3,0
23216.788,2.22,21,15,4,3,0
22016.425,2.07,22,15,4,3,0
20585.175,2.0,23,15,4,3,0
19268.713,1.93,0,16,4,4,0
18092.663,1.92,1,16,4,4,0
17468.4,1.84,2,16,4,4,0
17199.45,1.74,3,16,4,4,0
17241.25,1.68,4,16,4,4,0
17587.075,1.66,5,16,4,4,0
17874.375,1.65,6,16,4,4,0
19905.15,1.8,7,16,4,4,0
21987.313,2.27,8,16,4,4,0
23310.188,2.9,9,16,4,4,0
23711.413,3.7,10,16,4,4,0
23918.4,4.06,11,16,4,4,0
24274.013,4.25,12,16,4,4,0
24231.138,4.22,13,16,4,4,0
24126.463,4.16,14,16,4,4,0
23453.113,4.09,15,16,4,4,0
23197.825,3.91,16,16,4,4,0
22924.5,3.8,17,16,4,4,0
22417.425,3.7,18,16,4,4,0
22379.075,3.66,19,16,4,4,0
22588.15,3.64,20,16,4,4,0
22937.85,3.62,21,16,4,4,0
21468.975,3.6,22,16,4,4,0
20226.775,3.62,23,16,4,4,0
19037.025,3.57,0,17,4,5,0
18070.025,3.5,1,17,4,5,0
17361.975,3.4,2,17,4,5,0
16952.688,3.31,3,17,4,5,0
16877.763,3.25,4,17,4,5,0
16922.85,3.23,5,17,4,5,0
16527.588,3.3,6,17,4,5,0
17142.713,3.51,7,17,4,5,0
18350.588,4.12,8,17,4,5,0
19543.638,4.8,9,17,4,5,0
20492.275,5.39,10,17,4,5,0
20795.325,6.04,11,17,4,5,0
21041.438,6.45,12,17,4,5,0
20870.25,6.5,13,17,4,5,0
20677.363,6.28,14,17,4,5,0
20113.138,6.11,15,17,4,5,0
19631.875,5.89,16,17,4,5,0
19357.05,5.93,17,17,4,5,0
19198.188,5.95,18,17,4,5,0
19216.788,5.79,19,17,4,5,0
19565.625,5.6,20,17,4,5,0
19979.75,5.49,21,17,4,5,0
18997.45,5.28,22,17,4,5,0
18020.525,5.06,23,17,4,5,0
16814.113,4.96,0,18,4,6,0
15834.738,4.83,1,18,4,6,0
15082.1,4.76,2,18,4,6,0
14709.238,4.69,3,18,4,6,0
14580.813,4.54,4,18,4,6,0
14479.813,4.54,5,18,4,6,0
14155.588,4.6,6,18,4,6,0
14353.475,5.06,7,18,4,6,0
15034.738,6.16,8,18,4,6,0
15992.563,7.44,9,18,4,6,0
16855.25,9.07,10,18,4,6,0
17413.3,10.03,11,18,4,6,0
17982.663,10.4,12,18,4,6,0
17936.2,10.19,13,18,4,6,0
17673.275,9.8,14,18,4,6,0
17258.375,9.44,15,18,4,6,0
16766.825,9.12,16,18,4,6,0
16522.8,8.76,17,18,4,6,0
16788.35,8.5,18,18,4,6,0
17156.775,8.32,19,18,4,6,0
17943.613,8.12,20,18,4,6,0
18778.275,7.82,21,18,4,6,0
18228.988,7.51,22,18,4,6,0
17550.475,7.26,23,18,4,6,0
16452.625,6.95,0,19,4,0,0
15619.525,6.68,1,19,4,0,0
15201.4,6.43,2,19,4,0,0
14960.688,6.2,3,19,4,0,0
14975.688,6.03,4,19,4,0,0
15287.65,5.94,5,19,4,0,0
15888.1,6.05,6,19,4,0,0
18494.888,6.61,7,19,4,0,0
20822.288,7.86,8,19,4,0,0
22176.975,9.46,9,19,4,0,0
22338.05,10.72,10,19,4,0,0
22175.663,11.7,11,19,4,0,0
22410.888,12.0,12,19,4,0,0
22542.6,11.69,13,19,4,0,0
22331.888,11.27,14,19,4,0,0
21822.975,10.76,15,19,4,0,0
21288.988,10.18,16,19,4,0,0
21102.65,9.64,17,19,4,0,0
21192.05,9.25,18,19,4,0,0
21164.388,8.99,19,19,4,0,0
21577.713,8.62,20,19,4,0,0
22347.725,8.48,21,19,4,0,0
21274.538,8.32,22,19,4,0,0
19852.325,7.93,23,19,4,0,0
18543.025,7.45,0,20,4,1,0
17295.163,7.19,1,20,4,1,0
16815.713,7.02,2,20,4,1,0
16627.325,6.9,3,20,4,1,0
16634.388,6.64,4,20,4,1,0
16932.813,6.37,5,20,4,1,0
17202.388,6.2,6,20,4,1,0
19361.2,6.62,7,20,4,1,0
21421.063,8.21,8,20,4,1,0
22236.4,10.07,9,20,4,1,0
22039.313,11.63,10,20,4,1,0
21833.063,13.1,11,20,4,1,0
22088.8,13.4,12,20,4,1,0
22217.338,13.06,13,20,4,1,0
22223.95,12.48,14,20,4,1,0
21573.025,11.78,15,20,4,1,0
21678.763,10.92,16,20,4,1,0
21198.225,9.93,17,20,4,1,0
21050.888,9.5,18,20,4,1,0
21330.6,9.2,19,20,4,1,0
21603.763,8.94,20,20,4,1,0
22494.038,8.5,21,20,4,1,0
21293.888,8.18,22,20,4,1,0
19817.425,7.94,23,20,4,1,0
18417.425,7.82,0,21,4,2,0
17301.775,7.59,1,21,4,2,0
16778.238,7.37,2,21,4,2,0
16560.025,7.21,3,21,4,2,0
16595.888,6.88,4,21,4,2,0
16866.375,6.5,5,21,4,2,0
17059.3,6.35,6,21,4,2,0
19129.175,7.12,7,21,4,2,0
21176.063,8.54,8,21,4,2,0
21961.9,10.7,9,21,4,2,0
22008.888,12.48,10,21,4,2,0
21690.738,14.08,11,21,4,2,0
21616.638,14.5,12,21,4,2,0
21747.35,14.06,13,21,4,2,0
21413.725,13.32,14,21,4,2,0
21283.513,12.43,15,21,4,2,0
21375.3,11.5,16,21,4,2,0
20963.163,11.12,17,21,4,2,0
21104.35,10.7,18,21,4,2,0
21100.05,10.32,19,21,4,2,0
21446.188,10.04,20,21,4,2,0
22303.413,9.86,21,21,4,2,0
21182.313,9.64,22,21,4,2,0
19627.413,9.1,23,21,4,2,0
18293.138,8.73,0,22,4,3,0
17214.538,8.14,1,22,4,3,0
16753.213,7.52,2,22,4,3,0
16377.375,7.02,3,22,4,3,0
16363.7,6.7,4,22,4,3,0
16610.788,6.28,5,22,4,3,0
16787.55,5.9,6,22,4,3,0
19004.063,6.0,7,22,4,3,0
20989.138,6.38,8,22,4,3,0
21803.8,7.22,9,22,4,3,0
22097.65,7.78,10,22,4,3,0
21844.35,8.16,11,22,4,3,0
22175.463,8.05,12,22,4,3,0
22189.7,7.78,13,22,4,3,0
21966.488,7.04,14,22,4,3,0
21757.988,6.75,15,22,4,3,0
21681.2,6.04,16,22,4,3,0
21354.7,5.6,17,22,4,3,0
21302.713,5.4,18,22,4,3,0
21309.225,5.24,19,22,4,3,0
21684.488,5.1,20,22,4,3,0
22592.425,4.92,21,22,4,3,0
21521.113,4.78,22,22,4,3,0
20058.463,4.62,23,22,4,3,0
18713.35,4.42,0,23,4,4,0
17665.9,4.32,1,23,4,4,0
17050.875,4.18,2,23,4,4,0
16676.463,4.08,3,23,4,4,0
16684.475,4.04,4,23,4,4,0
17020.438,4.06,5,23,4,4,0
17192.375,4.1,6,23,4,4,0
19234.7,4.4,7,23,4,4,0
21181.15,4.94,8,23,4,4,0
22078.775,5.59,9,23,4,4,0
21976.85,6.04,10,23,4,4,0
22006.125,6.72,11,23,4,4,0
22405.95,7.05,12,23,4,4,0
22071.338,6.82,13,23,4,4,0
22103.338,6.4,14,23,4,4,0
21810.563,5.8,15,23,4,4,0
21762.588,5.36,16,23,4,4,0
21580.2,4.93,17,23,4,4,0
21448.688,4.7,18,23,4,4,0
21404.513,4.57,19,23,4,4,0
21488.9,4.56,20,23,4,4,0
22106.513,4.36,21,23,4,4,0
21079.263,4.18,22,23,4,4,0
19798.363,4.06,23,23,4,4,0
18593.988,3.98,0,24,4,5,0
17522.838,3.9,1,24,4,5,0
16897.6,3.8,2,24,4,5,0
16546.35,3.85,3,24,4,5,0
16268.363,3.92,4,24,4,5,0
16162.388,4.08,5,24,4,5,0
15881.775,4.1,6,24,4,5,0
16603.85,4.71,7,24,4,5,0
17800.038,5.94,8,24,4,5,0
18783.425,7.21,9,24,4,5,0
19474.65,8.36,10,24,4,5,0
19700.2,9.46,11,24,4,5,0
19829.925,9.85,12,24,4,5,0
19483.65,9.48,13,24,4,5,0
19285.238,9.15,14,24,4,5,0
18351.675,8.68,15,24,4,5,0
18225.975,8.1,16,24,4,5,0
18020.388,7.6,17,24,4,5,0
17973.838,7.2,18,24,4,5,0
18096.6,6.89,19,24,4,5,0
18439.413,6.56,20,24,4,5,0
19006.238,6.22,21,24,4,5,0
18405.775,5.94,22,24,4,5,0
17352.913,5.58,23,24,4,5,0
16136.088,5.25,0,25,4,6,0
15245.588,5.11,1,25,4,6,0
14611.45,4.93,2,25,4,6,0
14271.138,4.72,3,25,4,6,0
14234.45,4.53,4,25,4,6,0
14261.938,4.35,5,25,4,6,0
13754.1,4.1,6,25,4,6,0
14064.95,4.24,7,25,4,6,0
15040.9,5.03,8,25,4,6,0
15706.413,5.86,9,25,4,6,0
16413.475,6.93,10,25,4,6,0
17106.013,7.6,11,25,4,6,0
17444.238,7.75,12,25,4,6,0
17229.475,7.56,13,25,4,6,0
17059.25,7.11,14,25,4,6,0
16798.75,6.62,15,25,4,6,0
16712.45,5.96,16,25,4,6,0
16492.725,5.37,17,25,4,6,0
16668.45,4.95,18,25,4,6,0
17024.213,4.56,19,25,4,6,0
17549.725,4.21,20,25,4,6,0
18360.25,3.82,21,25,4,6,0
18108.488,3.52,22,25,4,6,0
17316.313,3.26,23,25,4,6,0
16358.738,3.07,0,26,4,0,0
15515.038,2.75,1,26,4,0,0
15161.125,2.48,2,26,4,0,0
15027.638,2.11,3,26,4,0,0
15197.85,1.98,4,26,4,0,0
15568.85,1.89,5,26,4,0,0
16081.85,1.95,6,26,4,0,0
18842.375,2.24,7,26,4,0,0
21214.388,3.43,8,26,4,0,0
22188.663,4.51,9,26,4,0,0
22483.538,5.88,10,26,4,0,0
22277.675,6.62,11,26,4,0,0
22568.925,6.9,12,26,4,0,0
22381.175,6.65,13,26,4,0,0
22036.938,6.22,14,26,4,0,0
21527.625,5.65,15,26,4,0,0
21566.275,5.2,16,26,4,0,0
21362.8,4.86,17,26,4,0,0
21255.413,4.65,18,26,4,0,0
21432.588,4.31,19,26,4,0,0
21745.775,4.05,20,26,4,0,0
22376.213,3.68,21,26,4,0,0
21467.213,3.5,22,26,4,0,0
19974.013,3.1,23,26,4,0,0
18691.35,2.84,0,27,4,1,0
17694.713,2.66,1,27,4,1,0
17176.038,2.43,2,27,4,1,0
16996.363,2.16,3,27,4,1,0
16981.263,2.05,4,27,4,1,0
17293.25,2.08,5,27,4,1,0
17440.788,2.1,6,27,4,1,0
19564.338,2.58,7,27,4,1,0
21700.238,3.72,8,27,4,1,0
22403.3,5.48,9,27,4,1,0
22383.525,7.26,10,27,4,1,0
22125.838,8.25,11,27,4,1,0
22229.625,8.6,12,27,4,1,0
22182.013,8.46,13,27,4,1,0
21927.913,8.18,14,27,4,1,0
21476.013,7.66,15,27,4,1,0
21433.638,7.06,16,27,4,1,0
21233.925,6.72,17,27,4,1,0
21346.95,6.35,18,27,4,1,0
21203.263,5.98,19,27,4,1,0
21661.763,5.85,20,27,4,1,0
22357.85,5.6,21,27,4,1,0
21477.138,5.32,22,27,4,1,0
19895.575,5.14,23,27,4,1,0
18476.263,4.88,0,28,4,2,0
17403.288,4.78,1,28,4,2,0
16846.35,4.62,2,28,4,2,0
16560.613,4.57,3,28,4,2,0
16635.588,4.49,4,28,4,2,0
16950.15,4.45,5,28,4,2,0
17186.388,4.5,6,28,4,2,0
19266.8,5.2,7,28,4,2,0
21434.9,6.79,8,28,4,2,0
22304.363,9.46,9,28,4,2,0
22110.963,12.02,10,28,4,2,0
21765.938,13.76,11,28,4,2,0
21757.963,14.2,12,28,4,2,0
21942.525,13.88,13,28,4,2,0
21756.2,13.47,14,28,4,2,0
21203.388,13.08,15,28,4,2,0
21199.325,12.43,16,28,4,2,0
20861.75,12.05,17,28,4,2,0
20679.925,11.65,18,28,4,2,0
20841.188,11.27,19,28,4,2,0
21137.363,10.9,20,28,4,2,0
21818.488,10.52,21,28,4,2,0
20929.363,10.28,22,28,4,2,0
19427.4,10.0,23,28,4,2,0
18065.613,9.68,0,29,4,3,0
17093.763,9.3,1,29,4,3,0
16554.538,9.1,2,29,4,3,0
16180.363,8.86,3,29,4,3,0
16234.163,8.69,4,29,4,3,0
16354.9,8.5,5,29,4,3,0
16424.5,8.45,6,29,4,3,0
18637.188,8.92,7,29,4,3,0
20776.575,10.07,8,29,4,3,0
21888.425,11.96,9,29,4,3,0
21874.863,13.7,10,29,4,3,0
21863.225,15.16,11,29,4,3,0
21946.775,15.65,12,29,4,3,0
22170.463,15.34,13,29,4,3,0
22166.075,14.9,14,29,4,3,0
21767.075,14.45,15,29,4,3,0
21720.938,14.16,16,29,4,3,0
21191.188,13.62,17,29,4,3,0
20979.65,13.2,18,29,4,3,0
20918.838,12.86,19,29,4,3,0
21207.425,12.62,20,29,4,3,0
21878.85,12.47,21,29,4,3,0
20908.8,12.34,22,29,4,3,0
19276.663,12.01,23,29,4,3,0
18118.638,11.75,0,30,4,4,0
17052.275,11.6,1,30,4,4,0
16446.475,11.42,2,30,4,4,0
16032.613,11.08,3,30,4,4,0
16044.538,10.86,4,30,4,4,0
16215.888,10.62,5,30,4,4,0
16243.538,10.4,6,30,4,4,0
18115.525,10.69,7,30,4,4,0
20324.688,11.56,8,30,4,4,0
21325.975,12.66,9,30,4,4,0
21397.113,13.84,10,30,4,4,0
21345.013,14.64,11,30,4,4,0
21572.688,14.95,12,30,4,4,0
21392.025,14.48,13,30,4,4,0
21214.55,13.88,14,30,4,4,0
20723.25,13.03,15,30,4,4,0
20660.538,12.09,16,30,4,4,0
20235.4,11.38,17,30,4,4,0
20155.338,10.7,18,30,4,4,0
20165.213,10.27,19,30,4,4,0
20276.663,9.82,20,30,4,4,0
20837.563,9.42,21,30,4,4,0
20107.888,9.04,22,30,4,4,0
18744.313,8.79,23,30,4,4,0
17433.475,8.54,0,1,5,5,1
16333.313,8.33,1,1,5,5,1
15737.938,8.13,2,1,5,5,1
15376.988,7.88,3,1,5,5,1
15197.625,7.73,4,1,5,5,1
14982.488,7.49,5,1,5,5,1
14098.538,7.4,6,1,5,5,1
14201.838,7.66,7,1,5,5,1
15193.425,8.32,8,1,5,5,1
16280.613,9.17,9,1,5,5,1
17237.875,10.07,10,1,5,5,1
17548.938,10.83,11,1,5,5,1
17819.863,11.1,12,1,5,5,1
17856.863,11.12,13,1,5,5,1
17587.288,11.06,14,1,5,5,1
17246.838,10.86,15,1,5,5,1
17004.963,10.52,16,1,5,5,1
16637.463,10.18,17,1,5,5,1
16526.013,9.95,18,1,5,5,1
16700.925,9.76,19,1,5,5,1
16900.363,9.59,20,1,5,5,1
17474.713,9.42,21,1,5,5,1
17160.175,9.29,22,1,5,5,1
16302.325,9.15,23,1,5,5,1
15299.0,9.12,0,2,5,6,0
14288.238,9.07,1,2,5,6,0
13603.888,9.06,2,2,5,6,0
13249.588,9.05,3,2,5,6,0
13036.313,9.05,4,2,5,6,0
13046.05,9.12,5,2,5,6,0
12683.138,9.2,6,2,5,6,0
12966.4,9.27,7,2,5,6,0
13662.038,9.72,8,2,5,6,0
14752.438,10.12,9,2,5,6,0
15653.95,10.4,10,2,5,6,0
16368.625,10.64,11,2,5,6,0
16560.45,10.75,12,2,5,6,0
16795.338,10.68,13,2,5,6,0
17001.1,9.96,14,2,5,6,0
16524.5,9.34,15,2,5,6,0
16025.638,8.88,16,2,5,6,0
15613.95,7.99,17,2,5,6,0
15618.363,7.5,18,2,5,6,0
15875.613,7.12,19,2,5,6,0
16066.05,6.78,20,2,5,6,0
16690.213,6.49,21,2,5,6,0
16623.425,6.23,22,2,5,6,0
15911.5,6.05,23,2,5,6,0
15020.05,5.72,0,3,5,0,1
14146.925,5.47,1,3,5,0,1
13661.038,5.15,2,3,5,0,1
13297.175,5.04,3,3,5,0,1
13121.988,5.14,4,3,5,0,1
13143.888,5.18,5,3,5,0,1
12884.65,5.3,6,3,5,0,1
13344.638,5.64,7,3,5,0,1
14142.613,6.21,8,3,5,0,1
15124.313,7.04,9,3,5,0,1
15793.388,7.81,10,3,5,0,1
16346.463,8.38,11,3,5,0,1
16512.538,8.55,12,3,5,0,1
16679.263,8.53,13,3,5,0,1
16534.675,8.36,14,3,5,0,1
16167.475,7.94,15,3,5,0,1
15725.563,7.45,16,3,5,0,1
15709.125,7.16,17,3,5,0,1
15961.325,6.9,18,3,5,0,1
16180.788,6.71,19,3,5,0,1
16722.913,6.49,20,3,5,0,1
17380.088,6.4,21,3,5,0,1
17337.55,6.34,22,3,5,0,1
16367.888,6.24,23,3,5,0,1
15271.113,6.22,0,4,5,1,0
14398.125,6.18,1,4,5,1,0
13974.438,6.16,2,4,5,1,0
13751.5,6.22,3,4,5,1,0
13771.013,6.28,4,4,5,1,0
14136.738,6.26,5,4,5,1,0
14411.625,6.35,6,4,5,1,0
17060.363,6.95,7,4,5,1,0
19220.613,8.47,8,4,5,1,0
20265.863,10.46,9,4,5,1,0
20562.025,12.54,10,4,5,1,0
20527.925,13.86,11,4,5,1,0
20734.038,14.5,12,4,5,1,0
20766.388,14.6,13,4,5,1,0
20462.313,14.52,14,4,5,1,0
20200.088,14.24,15,4,5,1,0
20150.713,13.96,16,4,5,1,0
20006.388,13.81,17,4,5,1,0
19934.25,13.75,18,4,5,1,0
19968.975,13.49,19,4,5,1,0
20449.313,13.2,20,4,5,1,0
21016.625,13.02,21,4,5,1,0
20149.163,12.92,22,4,5,1,0
18745.525,12.68,23,4,5,1,0
17389.613,12.43,0,5,5,2,0
16389.825,12.17,1,5,5,2,0
15815.025,11.98,2,5,5,2,0
15682.038,11.82,3,5,5,2,0
15687.175,11.7,4,5,5,2,0
15829.05,11.68,5,5,5,2,0
15958.463,11.65,6,5,5,2,0
18273.35,11.87,7,5,5,2,0
20403.938,12.4,8,5,5,2,0
21400.85,13.08,9,5,5,2,0
21692.05,13.84,10,5,5,2,0
21697.738,14.42,11,5,5,2,0
22190.275,14.5,12,5,5,2,0
22205.4,14.0,13,5,5,2,0
21899.625,13.05,14,5,5,2,0
21474.913,11.63,15,5,5,2,0
21504.488,10.1,16,5,5,2,0
21444.3,9.5,17,5,5,2,0
21376.275,9.05,18,5,5,2,0
21238.863,8.68,19,5,5,2,0
21312.175,8.23,20,5,5,2,0
21623.113,7.84,21,5,5,2,0
20893.063,7.52,22,5,5,2,0
19340.488,7.2,23,5,5,2,0
17987.613,6.98,0,6,5,3,0
16868.25,6.76,1,6,5,3,0
16347.163,6.63,2,6,5,3,0
16056.675,6.62,3,6,5,3,0
16128.738,6.6,4,6,5,3,0
16231.875,6.69,5,6,5,3,0
16388.663,6.8,6,6,5,3,0
18723.425,7.09,7,6,5,3,0
20709.463,8.12,8,6,5,3,0
21534.6,9.32,9,6,5,3,0
21574.763,10.36,10,6,5,3,0
21550.825,11.16,11,6,5,3,0
21912.675,11.45,12,6,5,3,0
22010.025,11.25,13,6,5,3,0
21964.025,10.92,14,6,5,3,0
21433.05,10.46,15,6,5,3,0
21438.438,10.07,16,6,5,3,0
21250.063,9.47,17,6,5,3,0
21206.25,9.2,18,6,5,3,0
21152.875,9.0,19,6,5,3,0
21550.55,8.74,20,6,5,3,0
21958.113,8.48,21,6,5,3,0
21398.3,8.23,22,6,5,3,0
19862.813,8.09,23,6,5,3,0
18442.1,7.82,0,7,5,4,0
17327.138,7.6,1,7,5,4,0
16660.613,7.54,2,7,5,4,0
16385.588,7.49,3,7,5,4,0
16447.825,7.44,4,7,5,4,0
16676.6,7.4,5,7,5,4,0
16797.763,7.45,6,7,5,4,0
19112.075,7.9,7,7,5,4,0
21268.713,8.44,8,7,5,4,0
22254.488,9.29,9,7,5,4,0
22576.55,9.68,10,7,5,4,0
22489.038,10.0,11,7,5,4,0
22690.425,10.2,12,7,5,4,0
22569.588,9.92,13,7,5,4,0
22123.85,9.34,14,7,5,4,0
21894.338,8.67,15,7,5,4,0
21467.288,7.89,16,7,5,4,0
21502.65,7.23,17,7,5,4,0
21176.338,6.8,18,7,5,4,0
21134.688,6.52,19,7,5,4,0
21410.25,6.3,20,7,5,4,0
21644.3,6.04,21,7,5,4,0
20893.838,5.75,22,7,5,4,0
19496.9,5.52,23,7,5,4,0
18306.838,5.35,0,8,5,5,0
17230.7,5.16,1,8,5,5,0
16480.138,5.1,2,8,5,5,0
16116.325,5.04,3,8,5,5,0
15957.2,5.06,4,8,5,5,0
15862.475,5.07,5,8,5,5,0
15452.138,5.1,6,8,5,5,0
16414.488,5.48,7,8,5,5,0
17563.263,6.44,8,8,5,5,0
18669.488,7.72,9,8,5,5,0
19279.788,9.07,10,8,5,5,0
19653.388,9.93,11,8,5,5,0
19337.988,10.3,12,8,5,5,0
19087.6,10.18,13,8,5,5,0
18857.725,9.92,14,8,5,5,0
18250.563,9.54,15,8,5,5,0
18445.525,9.02,16,8,5,5,0
18132.075,8.79,17,8,5,5,0
18204.6,8.7,18,8,5,5,0
18578.8,8.52,19,8,5,5,0
18428.363,8.46,20,8,5,5,0
18681.513,8.3,21,8,5,5,0
18667.175,8.09,22,8,5,5,0
17554.988,8.01,23,8,5,5,0
16188.088,7.9,0,9,5,6,0
15036.1,7.86,1,9,5,6,0
14333.25,7.9,2,9,5,6,0
13966.313,7.96,3,9,5,6,0
13872.038,8.0,4,9,5,6,0
13631.7,8.09,5,9,5,6,0
13231.525,8.25,6,9,5,6,0
13856.363,9.12,7,9,5,6,0
14618.025,10.84,8,9,5,6,0
15262.463,13.16,9,9,5,6,0
15893.963,15.98,10,9,5,6,0
16247.988,17.79,11,9,5,6,0
16217.838,18.35,12,9,5,6,0
16198.825,18.12,13,9,5,6,0
15925.625,17.85,14,9,5,6,0
15452.788,17.59,15,9,5,6,0
15268.363,17.38,16,9,5,6,0
15198.425,17.28,17,9,5,6,0
15407.7,17.1,18,9,5,6,0
15985.513,16.87,19,9,5,6,0
16436.225,16.7,20,9,5,6,0
17042.138,16.5,21,9,5,6,0
17287.563,16.16,22,9,5,6,0
16407.263,15.86,23,9,5,6,0
15408.063,15.62,0,10,5,0,0
14481.538,15.46,1,10,5,0,0
14063.45,15.08,2,10,5,0,0
14064.95,15.0,3,10,5,0,0
14156.0,14.85,4,10,5,0,0
14269.138,14.88,5,10,5,0,0
14626.45,15.0,6,10,5,0,0
17641.925,15.7,7,10,5,0,0
19929.663,17.34,8,10,5,0,0
20848.425,19.4,9,10,5,0,0
21001.288,21.48,10,10,5,0,0
20761.375,23.04,11,10,5,0,0
21062.125,23.45,12,10,5,0,0
21275.725,23.2,13,10,5,0,0
21120.8,22.99,14,10,5,0,0
20794.238,22.12,15,10,5,0,0
20832.8,21.46,16,10,5,0,0
20747.538,20.98,17,10,5,0,0
20712.875,20.5,18,10,5,0,0
20742.963,20.14,19,10,5,0,0
20903.25,19.83,20,10,5,0,0
21322.013,19.44,21,10,5,0,0
20946.525,19.05,22,10,5,0,0
19364.45,18.72,23,10,5,0,0
17882.35,18.37,0,11,5,1,0
16649.625,18.1,1,11,5,1,0
16104.675,17.91,2,11,5,1,0
15687.9,17.66,3,11,5,1,0
15611.325,17.35,4,11,5,1,0
15638.75,17.16,5,11,5,1,0
15711.5,16.95,6,11,5,1,0
18169.013,17.44,7,11,5,1,0
20323.888,19.26,8,11,5,1,0
21340.975,21.7,9,11,5,1,0
21398.825,24.07,10,11,5,1,0
21312.75,25.96,11,11,5,1,0
21532.0,26.45,12,11,5,1,0
21799.325,25.88,13,11,5,1,0
21765.088,25.34,14,11,5,1,0
21400.0,24.6,15,11,5,1,0
21351.338,23.81,16,11,5,1,0
21245.263,22.9,17,11,5,1,0
21260.825,22.2,18,11,5,1,0
21234.15,21.71,19,11,5,1,0
21225.938,21.26,20,11,5,1,0
21334.35,20.74,21,11,5,1,0
20951.15,20.16,22,11,5,1,0
19409.313,19.7,23,11,5,1,0
17981.313,19.2,0,12,5,2,0
16819.163,18.66,1,12,5,2,0
16224.563,18.13,2,12,5,2,0
15917.35,17.84,3,12,5,2,0
15960.05,17.47,4,12,5,2,0
15791.45,17.06,5,12,5,2,0
15962.638,16.75,6,12,5,2,0
18356.613,17.18,7,12,5,2,0
20628.9,18.64,8,12,5,2,0
21406.038,21.01,9,12,5,2,0
21587.85,23.0,10,12,5,2,0
21464.838,24.56,11,12,5,2,0
21846.813,24.9,12,12,5,2,0
22029.438,24.38,13,12,5,2,0
21995.313,23.44,14,12,5,2,0
21591.738,22.48,15,12,5,2,0
21713.538,21.58,16,12,5,2,0
21614.013,20.76,17,12,5,2,0
21294.8,20.05,18,12,5,2,0
21133.088,19.48,19,12,5,2,0
21112.038,18.88,20,12,5,2,0
21359.55,18.26,21,12,5,2,0
20813.113,17.56,22,12,5,2,0
19245.338,17.01,23,12,5,2,0
17967.988,16.45,0,13,5,3,0
16874.238,15.85,1,13,5,3,0
16164.413,15.28,2,13,5,3,0
15802.95,14.76,3,13,5,3,0
15818.8,14.22,4,13,5,3,0
15725.825,13.66,5,13,5,3,0
15921.013,13.4,6,13,5,3,0
18278.775,13.53,7,13,5,3,0
20227.538,14.28,8,13,5,3,0
21144.9,15.16,9,13,5,3,0
21522.138,16.1,10,13,5,3,0
21351.65,16.79,11,13,5,3,0
21629.25,17.05,12,13,5,3,0
21691.688,16.89,13,13,5,3,0
21710.15,16.37,14,13,5,3,0
21483.025,15.7,15,13,5,3,0
21486.325,15.2,16,13,5,3,0
21364.513,14.72,17,13,5,3,0
21290.875,14.5,18,13,5,3,0
21023.875,14.26,19,13,5,3,0
21249.188,14.0,20,13,5,3,0
21369.7,13.74,21,13,5,3,0
20909.25,13.48,22,13,5,3,0
19283.5,13.25,23,13,5,3,0
17934.263,12.98,0,14,5,4,0
16809.838,12.72,1,14,5,4,0
16122.388,12.52,2,14,5,4,0
15873.675,12.33,3,14,5,4,0
15888.95,12.26,4,14,5,4,0
15810.588,12.18,5,14,5,4,0
16050.55,11.95,6,14,5,4,0
18350.963,12.36,7,14,5,4,0
20414.188,12.94,8,14,5,4,0
21601.1,13.39,9,14,5,4,0
22036.613,13.92,10,14,5,4,0
21967.6,14.13,11,14,5,4,0
22349.113,14.2,12,14,5,4,0
22208.763,13.98,13,14,5,4,0
21938.725,13.56,14,14,5,4,0
21346.488,13.17,15,14,5,4,0
21243.538,12.92,16,14,5,4,0
21078.95,12.77,17,14,5,4,0
21069.925,12.7,18,14,5,4,0
20986.238,12.6,19,14,5,4,0
20913.388,12.5,20,14,5,4,0
21153.688,12.38,21,14,5,4,0
20655.5,12.25,22,14,5,4,0
19287.45,12.12,23,14,5,4,0
17871.688,11.99,0,15,5,5,0
16642.463,11.96,1,15,5,5,0
15880.975,11.87,2,15,5,5,0
15354.338,11.84,3,15,5,5,0
15177.688,11.82,4,15,5,5,0
14966.238,11.83,5,15,5,5,0
14599.838,11.8,6,15,5,5,0
15767.738,12.28,7,15,5,5,0
17193.75,13.32,8,15,5,5,0
18346.163,14.64,9,15,5,5,0
19086.938,15.98,10,15,5,5,0
19329.938,17.09,11,15,5,5,0
19634.825,17.4,12,15,5,5,0
19013.7,17.03,13,15,5,5,0
18579.25,16.34,14,15,5,5,0
18180.375,15.59,15,15,5,5,0
18205.813,14.74,16,15,5,5,0
17753.5,14.0,17,15,5,5,0
17588.013,13.65,18,15,5,5,0
17603.638,13.57,19,15,5,5,0
